Gene name	max length	read count	rpkm	IDs
GJA9	2322	1	0.03590715	NM_030772
GJA9-MYCBP	2599	0	0	NR_037635,NR_037633,NR_037637,NR_037634,NR_037636
GJB1	1654	0	0	NM_001097642,NM_000166
GJB2	2332	8	0.2860254	NM_004004
GJB3	2217	0	0	NM_001005752,NM_024009
GJB4	2840	0	0	NM_153212
GJB5	1355	0	0	NM_005268
GJB6	2140	20	0.7792187	NM_006783,NM_001110221,NM_001110220,NM_001110219
GJB7	2280	0	0	NM_198568
GJC1	7644	16	0.1745189	NM_001080383,NM_005497
GJC2	2381	11	0.3851913	NM_020435
GJC3	1116	0	0	NM_181538
GJD2	1096	0	0	NM_020660
GJD3	4041	9	0.1856935	NM_152219
GJD4	1580	0	0	NM_153368
GK	4559	159	2.907841	NM_203391,NM_001205019,NM_000167,NM_001128127
GK2	1866	0	0	NM_033214
GK3P	2232	0	0	NR_026575
GK5	9837	119	1.00862	NR_033289,NM_001039547
GKAP1	1720	380	18.42037	NM_025211,NM_001135953
GKN1	820	0	0	NM_019617
GKN2	800	0	0	NM_182536
GLA	1418	61	3.586714	NM_000169
GLB1	2510	51	1.694102	NM_000404,NM_001135602,NM_001317040,NM_001079811
GLB1L	2710	6	0.1845972	NM_001286427,NM_024506,NM_001286423
GLB1L2	3155	9	0.2378408	NM_138342
GLB1L3	2944	0	0	NM_001080407
GLCCI1	4793	43	0.7480044	NM_138426
GLCE	6207	41	0.5507382	NM_001324091,NM_001324092,NM_015554,NM_001324093,NM_001324094
GLDC	3809	40	0.8755726	NM_000170
GLDN	4591	6	0.108965	NM_181789,NM_001330297
GLE1	3342	159	3.966741	NM_001499,NM_001003722
GLG1	9329	944	8.436844	NM_012201,NM_001145666,NR_027265,NR_027264,NM_001145667
GLI1	3602	4	0.09258901	NM_001167609,NM_001160045,NM_005269
GLI2	6769	21	0.2586651	NM_005270
GLI3	8214	26	0.2639136	NM_000168
GLI4	1343	32	1.98663	NM_138465
GLIDR	2357	26	0.9197227	NR_126046,NR_015363,NR_126045,NR_126044
GLIPR1	3907	169	3.606504	NM_006851
GLIPR1L1	1032	2	0.1615822	NM_152779,NM_001304964
GLIPR1L2	2448	3	0.102177	NM_152436,NM_001270396,NR_072995
GLIPR2	1917	176	7.654797	NM_022343,NM_001287014,NM_001287013,NR_104640,NM_001287011,NM_001287010,NR_104637,NR_104638,NR_104639,NR_104641,NM_001287012
GLIS1	2816	9	0.2664728	NM_147193
GLIS2	4469	68	1.26865	NM_032575,NM_001318918
GLIS2-AS1	359	0	0	NR_110901
GLIS3	6666	14	0.1751079	NM_001042413,NM_152629
GLIS3-AS1	730	0	0	NR_026663
GLMN	1947	33	1.413159	NM_001319683,NM_053274,NR_135089
GLMP	1622	13	0.6682448	NM_001256604,NM_001256605,NM_001256608,NM_001256609,NM_144580
GLO1	2046	1089	44.37776	NM_006708
GLOD4	1837	184	8.351256	NM_016080
GLOD5	737	0	0	NM_001080489
GLP1R	5468	1	0.01524806	NM_002062,NR_136563,NR_136562
GLP2R	4573	0	0	NM_004246
GLRA1	1669	0	0	NM_000171,NM_001146040,NM_001292000
GLRA2	3445	0	0	NM_002063,NM_001171942,NM_001118885,NM_001118886
GLRA3	3674	0	0	NM_001042543,NM_006529
GLRA4	1675	0	0	NM_001172285,NM_001024452
GLRB	3041	28	0.767688	NM_001166061,NM_000824,NM_001166060
GLRX	1497	518	28.85035	NM_001118890,NM_001243659,NM_002064,NM_001243658
GLRX2	976	86	7.346691	NM_197962,NM_016066,NM_001319291,NM_001243399
GLRX3	1352	294	18.13067	NM_006541,NM_001321980,NM_001199868
GLRX5	1171	508	36.17012	NM_016417
GLS	4832	333	5.745931	NM_001256310,NM_014905
GLS2	2648	3	0.09445967	NM_001280798,NM_001280796,NM_001280797,NM_013267
GLT1D1	3011	131	3.627469	NM_144669,NR_133646
GLT6D1	1526	0	0	NM_182974
GLT8D1	1708	93	4.539815	NM_018446,NM_001278281,NM_001010983,NM_001278280,NM_152932
GLT8D2	2126	23	0.9020024	NM_031302,NM_001316967
GLTP	2356	128	4.529787	NM_016433
GLTPD2	1222	3	0.2046884	NM_001014985
GLTSCR1	5739	139	2.019397	NM_015711
GLTSCR1L	6784	209	2.568642	NM_015349,NM_001318819
GLUD1	2936	530	15.05092	NM_005271,NM_001318906,NM_001318905,NM_001318904,NM_001318902,NM_001318901,NM_001318900
GLUD1P3	896	7	0.6513781	NR_048575
GLUD1P7	486	0	0	NR_111968
GLUD2	2335	2	0.07141447	NM_012084
GLUL	7975	23410	244.745	NM_002065,NM_001033056,NM_001033044
GLYAT	1145	1	0.07281782	NM_201648,NM_005838
GLYATL1	2196	0	0	NM_080661,NM_001220494,NM_001220496
GLYATL2	1378	0	0	NM_145016
GLYATL3	2130	0	0	NM_001010904
GLYCAM1	781	0	0	NR_003039
GLYCTK	2722	11	0.3369362	NR_026699,NM_001144951,NM_145262,NR_026700,NR_026701,NR_026702
GLYCTK-AS1	1154	0	0	NR_046719
GLYR1	3884	609	13.07318	NM_001324096,NR_136696,NM_001324098,NR_136697,NR_136695,NM_001324097,NR_136698,NM_001308096,NR_136699,NM_032569,NR_136700
GM2A	3688	78	1.763384	NM_001167607,NM_000405
GMCL1	4226	56	1.104846	NM_178439
GMCL1P1	2923	0	0	NR_003281
GMDS	1700	24	1.177079	NM_001253846,NM_001500
GMDS-AS1	1588	9	0.4725363	NR_046229
GMEB1	2661	42	1.315975	NM_006582,NM_001319674,NM_024482
GMEB2	4291	114	2.21508	NM_012384
GMFB	4125	97	1.960609	NM_004124
GMFG	659	190	24.03872	NM_001301008,NM_004877
GMIP	3454	230	5.55199	NM_016573,NM_001288999,NM_001288998
GML	723	0	0	NM_002066
GMNC	3624	0	0	NM_001146686
GMNN	1059	11	0.8660438	NM_015895,NM_001251989,NM_001251991,NM_001251990
GMPPA	1836	94	4.268726	NM_013335,NM_205847
GMPPB	1688	66	3.259978	NM_021971,NM_013334
GMPR	1515	1768	97.29998	NM_006877
GMPR2	1892	178	7.844079	NM_001002001,NM_001002000,NR_104265,NM_001283021,NM_001283022,NM_001283023,NM_001002002,NM_016576
GMPS	2456	143	4.85457	NM_003875
GNA11	4145	686	13.79884	NM_002067
GNA12	4384	145	2.757659	NM_001282440,NM_001293092,NM_001282441,NM_007353
GNA13	6311	768	10.14626	NM_001282425,NM_006572
GNA14	2491	7	0.2342974	NM_004297
GNA14-AS1	703	0	0	NR_121184
GNA15	2294	31	1.126708	NM_002068
GNAI1	3318	85	2.135923	NM_001256414,NM_002069
GNAI2	2258	807	29.79838	NM_001166425,NM_001282618,NM_001282619,NM_001282620,NM_001282617,NM_002070
GNAI3	4732	331	5.832119	NM_006496
GNAL	5552	162	2.432813	NM_001142339,NM_182978,NM_001261443,NM_001261444
GNAO1	6211	13	0.1745119	NM_020988,NM_138736
GNAQ	6343	372	4.889803	NM_002072
GNAS	1976	10879	459.0343	NM_001309840,NM_001309842,NM_001309883,NM_001077489,NR_132272,NR_132273,NM_001077488,NM_001077490,NM_001309861,NM_016592,NM_080426,NM_080425,NM_000516
GNAS-AS1	1157	0	0	NR_002785
GNAT1	3599	1	0.02316654	NM_000172,NM_144499
GNAT2	1365	1	0.06108161	NM_005272
GNAT3	1184	0	0	NM_001102386
GNAZ	3340	12	0.2995559	NM_002073
GNB1	3194	642	16.75881	NM_001282538,NM_001282539,NM_002074
GNB1L	1519	15	0.8233351	NM_053004
GNB2	1664	757	37.93025	NM_005273
GNB3	1730	0	0	NM_001297571,NM_002075
GNB4	6428	70	0.907957	NM_021629
GNB5	2979	11	0.3078685	NM_016194,NM_006578
GNE	5091	118	1.932511	NM_001128227,NM_005476,NM_001190383,NM_001190384,NM_001190388
GNG10	1252	455	30.30053	NM_001017998,NM_001198664
GNG11	954	153	13.37169	NM_004126
GNG12	4409	290	5.484045	NM_018841
GNG12-AS1	2247	0	0	NR_040077
GNG13	984	0	0	NM_016541
GNG2	3882	184	3.951895	NM_001243774,NM_053064,NM_001243773
GNG3	951	0	0	NM_012202
GNG4	4868	0	0	NM_001098721,NM_001098722,NM_004485
GNG5	806	875	90.51408	NM_005274
GNG7	4246	35	0.687276	NM_052847
GNG8	213	0	0	NM_033258
GNGT1	717	0	0	NM_021955,NM_001329426
GNGT2	913	0	0	NM_031498,NM_001198755,NM_001198754,NM_001198756
GNL1	7909	234	2.46682	NM_005275,NM_005275,NM_005275,NM_005275,NM_005275,NM_005275,NM_005275,NM_005275
GNL2	2217	353	13.27554	NM_001323623,NM_013285,NM_001323624
GNL3	2042	352	14.37243	NM_206825,NM_206826,NM_014366
GNL3L	8690	147	1.410395	NM_019067,NM_001184819
GNLY	924	15	1.353513	NM_006433,NM_012483,NM_001302758
GNMT	1076	0	0	NM_001318865,NR_134899,NM_018960
GNPAT	2497	882	29.45053	NM_014236,NM_001316350
GNPDA1	2297	84	3.049028	NM_005471
GNPDA2	2154	56	2.167631	NR_073095,NR_073094,NM_138335,NM_001270880,NM_001270881
GNPNAT1	3928	165	3.502318	NM_198066
GNPTAB	5630	237	3.509806	NM_024312
GNPTG	1245	219	14.66621	NM_032520
GNRH1	1281	7	0.4556087	NM_000825,NM_001083111
GNRH2	418	0	0	NM_001501,NM_178332,NM_178331,NM_001310220
GNRHR	5837	0	0	NM_001012763,NM_000406
GNRHR2	1626	47	2.410019	NR_104033,NR_104034,NR_002328
GNS	5128	455	7.397867	NM_002076
GOLGA1	4882	191	3.261961	NM_002077
GOLGA2	4260	489	9.570671	NM_004486
GOLGA2P10	2961	165	4.646101	NR_033936,NR_033936,NR_033936,NR_103496,NR_103496,NR_026811,NR_026811,NR_026811,NR_103496
GOLGA2P11	2918	0	0	NR_136885
GOLGA2P2Y	1062	0	0	NR_001555,NR_001555
GOLGA2P3Y	1062	0	0	NR_002195,NR_002195
GOLGA2P5	2331	5	0.1788425	NR_024261,NR_036632
GOLGA2P6	2884	0	0	NR_120609
GOLGA2P7	3356	179	4.447073	NR_027001
GOLGA2P9	2033	0	0	NR_033899
GOLGA3	3784	390	8.593233	NM_005895,NM_001172557
GOLGA4	7886	3086	32.62738	NM_001172713,NM_002078
GOLGA5	2967	214	6.013667	NM_005113
GOLGA6A	3176	1	0.02625201	NM_001038640
GOLGA6B	3178	0	0	NM_018652
GOLGA6C	5379	1	0.01550035	NM_001164404
GOLGA6D	3449	2	0.04834816	NM_001145224
GOLGA6L1	3822	0	0	NM_001001413
GOLGA6L10	4449	88	1.649162	NM_001322400,NM_001164465
GOLGA6L17P	1846	4	0.1806639	NR_111962
GOLGA6L2	3151	0	0	NM_001304388
GOLGA6L22	3777	0	0	NM_001271664,NM_001271664
GOLGA6L3	1672	4	0.1994651	NM_001310153
GOLGA6L4	4563	90	1.644505	NM_001267536
GOLGA6L5P	5471	15	0.2285955	NR_003246
GOLGA6L6	4009	0	0	NM_001145004
GOLGA6L7P	1156	0	0	NR_047567
GOLGA6L9	4374	55	1.0484	NM_001291420,NM_001291420,NM_198181,NM_198181
GOLGA7	1904	233	10.2031	NM_001002296,NM_001174124,NM_016099
GOLGA7B	6448	43	0.5560151	NM_001010917
GOLGA8A	6525	334	4.267849	NM_181077,NR_027409
GOLGA8B	6518	341	4.361975	NM_001023567,NR_027410
GOLGA8CP	5282	0	0	NR_027411
GOLGA8DP	5339	0	0	NR_027407
GOLGA8EP	5269	0	0	NR_033350
GOLGA8F	4511	0	0	NR_033351,NR_033351
GOLGA8G	5282	0	0	NR_033353,NR_033353
GOLGA8H	5260	3	0.04755308	NM_001282490
GOLGA8IP	1899	1	0.04390542	NR_024074
GOLGA8J	5199	9	0.1443331	NM_001282472
GOLGA8K	5188	5	0.08035505	NM_001282493
GOLGA8M	5256	4	0.06345236	NM_001282468
GOLGA8N	5329	32	0.5006652	NM_001282494
GOLGA8O	5189	152	2.442323	NM_001277308
GOLGA8R	5172	14	0.2256902	NM_001282484
GOLGA8S	5454	0	0	NR_038843
GOLGA8T	3471	0	0	NR_033933
GOLGB1	11119	581	4.356658	NM_004487,NM_001256487,NM_001256486,NM_001256488
GOLIM4	4243	463	9.098108	NM_014498,NM_001308155
GOLM1	3078	130	3.52142	NM_016548,NM_177937
GOLPH3	2676	282	8.786302	NM_022130
GOLPH3L	3171	126	3.312969	NM_018178
GOLT1A	883	0	0	NM_198447
GOLT1B	3272	154	3.924195	NM_016072
GON4L	7824	320	3.410078	NM_001282861,NM_001282856,NM_032292,NM_001282860,NM_001282858
GON7	1176	35	2.48144	NM_032490
GOPC	4627	195	3.51381	NM_001017408,NM_020399
GORAB	2583	18	0.5810202	NR_027397,NM_001320252,NM_001146039,NM_152281
GORASP1	3278	249	6.333351	NM_001278790,NM_001278789,NR_103867,NM_031899,NR_103866
GORASP2	3177	362	9.500237	NM_001201428,NM_015530
GOSR1	5209	286	4.577779	NM_004871,NM_001007024,NM_001007025
GOSR2	3975	217	4.551617	NM_001321134,NM_054022,NM_001012511,NM_001321133,NM_001330252,NM_004287
GOT1	2127	1926	75.49738	NM_002079
GOT1L1	1377	0	0	NM_152413
GOT2	2462	2695	91.26701	NM_001286220,NM_002080
GP1BA	2523	2	0.06609306	NM_000173
GP1BB	958	25	2.175793	NM_000407
GP2	3444	0	0	NM_001007241,NM_001007242,NM_001007240,NM_001502
GP5	3493	1	0.02386957	NM_004488
GP6	2208	1	0.03776105	NM_001083899,NM_016363,NM_001256017
GP9	894	0	0	NM_000174
GPA33	2802	8	0.2380482	NM_005814
GPAA1	2067	470	18.95835	NM_003801
GPALPP1	1642	84	4.265297	NM_001316951,NM_018559,NM_001316952
GPAM	6387	131	1.710084	NM_020918,NM_001244949
GPANK1	2662	114	3.57059	NM_001199240,NM_001199239,NM_033177,NM_033177,NM_033177,NM_033177,NM_001199240,NM_033177,NM_001199240,NM_033177,NM_001199240,NM_033177,NM_001199240,NM_001199240,NM_001199238,NM_001199238,NM_001199237,NM_001199238,NM_001199239,NM_001199238,NM_001199237,NM_001199237,NM_001199238,NM_001199237,NM_001199237,NM_001199237,NM_001199239,NM_001199237,NM_001199239,NM_001199239,NM_001199239,NM_001199238,NM_001199239,NM_001199240,NM_001199238
GPAT2	2808	46	1.365853	NM_207328,NM_001321525,NM_001321527,NM_001321526,NM_001321530,NM_001321529,NM_001321528,NM_001321531
GPAT3	2635	1520	48.09568	NM_032717,NM_001256421,NM_001256422
GPAT4	6310	640	8.45656	NM_178819
GPATCH1	3483	24	0.5745144	NM_018025,NR_135270
GPATCH11	3637	14	0.320943	NM_174931,NM_001322249,NM_001278505
GPATCH2	3248	34	0.8727825	NM_018040,NM_001297754
GPATCH2L	5315	379	5.945373	NM_001322029,NM_001322030,NM_001322028,NM_017926,NM_001322032,NM_001322026,NR_110314,NM_017972,NM_001322027,NM_001322031
GPATCH3	2129	87	3.407115	NM_022078
GPATCH4	2081	241	9.655796	NM_182679,NM_015590
GPATCH8	7173	655	7.613487	NM_001304941,NM_001304943,NM_001304942,NM_001304939,NM_001002909,NM_001304940
GPBAR1	1382	2	0.1206605	NM_001077194,NM_001077191,NM_001321950,NM_170699
GPBP1	4698	675	11.97937	NM_022913,NM_001127236,NM_001127235,NM_001203246,NM_001331037
GPBP1L1	3738	770	17.17491	NM_021639
GPC1	3686	1018	23.02691	NM_002081
GPC2	2591	1	0.03217924	NM_152742
GPC3	2316	27	0.9720047	NM_001164619,NM_001164618,NM_001164617,NM_004484
GPC4	3714	412	9.249078	NM_001448
GPC5	2942	0	0	NM_004466
GPC5-AS1	378	0	0	NR_046520,NR_049776,NR_049775
GPC5-AS2	415	0	0	NR_120382
GPC6	7119	22	0.2576599	NM_005708
GPC6-AS1	698	0	0	NR_046535
GPC6-AS2	651	0	0	NR_046536
GPCPD1	5459	482	7.361682	NM_019593
GPD1	3014	3322	91.89661	NM_005276,NM_001257199
GPD1L	4062	2098	43.06344	NM_015141
GPD2	6029	430	5.946567	NM_000408,NM_001083112
GPER1	2644	5	0.1576709	NM_001039966,NM_001505,NM_001098201
GPHA2	747	0	0	NM_130769
GPHB5	542	0	0	NM_145171
GPHN	4302	166	3.21722	NM_001024218,NM_020806
GPI	4160	1968	39.44345	NM_001329910,NM_001289790,NM_001329911,NM_001184722,NM_001289789,NM_000175,NM_001329909
GPIHBP1	610	90	12.30144	NM_178172,NM_001301772
GPKOW	1746	164	7.83146	NM_015698
GPLD1	5832	18	0.2573346	NM_001503
GPM6A	3109	0	0	NM_201592,NR_048571,NM_001261447,NM_201591,NM_005277,NM_001261448
GPM6B	4995	32	0.5341431	NM_001001994,NM_005278,NM_001318729,NM_001001995,NM_001001996
GPN1	1834	148	6.728302	NM_001145049,NM_001145048,NM_001145047,NR_026735,NM_007266
GPN2	1510	77	4.251644	NM_018066
GPN3	1605	302	15.68827	NM_016301,NM_001164373,NM_001164372
GPNMB	2766	162	4.883216	NM_002510,NM_001005340
GPR1	2158	5	0.1931798	NM_001098199,NM_005279,NM_001261452,NM_001261453,NM_001261455,NM_001261454
GPR101	1527	0	0	NM_054021
GPR107	3048	347	9.491998	NM_020960,NM_001136557,NM_001136558,NM_001287346
GPR108	2076	110	4.417825	NM_001080452
GPR119	1193	0	0	NM_178471
GPR12	4848	5	0.08599051	NM_005288
GPR132	2886	47	1.357828	NM_001278694,NM_013345,NM_001278695,NM_001278696
GPR135	1820	8	0.3664896	NM_022571
GPR137	1591	30	1.572151	NM_001170881,NM_001170880,NM_001177358,NM_020155,NM_001170726
GPR137B	2042	12	0.489969	NM_003272
GPR137C	3888	10	0.2144455	NM_001099652
GPR139	1474	0	0	NM_001318483,NM_001002911
GPR141	3815	61	1.333148	NM_181791,NM_001329993,NM_001329994
GPR142	1389	0	0	NM_001331076,NM_001331077,NM_181790
GPR143	1696	0	0	NM_000273
GPR146	1987	21	0.8811799	NM_001303473,NM_001303474,NM_138445
GPR148	1267	0	0	NM_207364
GPR149	2323	0	0	NM_001038705
GPR15	2781	0	0	NM_005290
GPR150	1305	0	0	NM_199243
GPR151	1260	0	0	NM_194251
GPR152	1429	1	0.05834597	NM_206997
GPR153	4082	7	0.1429777	NM_207370
GPR155	7553	187	2.064264	NM_001267050,NM_001267051,NM_152529,NM_001033045
GPR156	4181	0	0	NM_153002,NM_001168271
GPR157	1153	36	2.603253	NM_024980
GPR158	6662	1	0.01251522	NM_020752
GPR158-AS1	2433	0	0	NR_027333
GPR160	2013	38	1.573921	NM_014373
GPR161	8257	14	0.1413673	NM_001267614,NM_001267611,NM_001267613,NM_153832,NM_001267612,NM_001267610,NM_001267609
GPR162	1514	6	0.3304217	NM_019858,NM_014449
GPR17	2305	13	0.4702356	NM_001161416,NM_005291,NM_001161415,NM_001161417
GPR171	1795	7	0.3251447	NM_013308
GPR173	4251	0	0	NM_018969
GPR174	1258	0	0	NM_032553
GPR176	4521	22	0.4057246	NM_007223,NM_001271855,NM_001271854
GPR179	7980	32	0.3343414	NM_001004334
GPR18	1469	0	0	NM_005292,NM_001098200
GPR180	8875	34	0.3194138	NM_180989
GPR182	1570	1	0.05310598	NM_007264
GPR183	1785	50	2.335473	NM_004951
GPR19	1743	0	0	NM_006143
GPR1-AS	3708	0	0	NR_104359
GPR20	1526	0	0	NM_005293
GPR21	1595	0	0	NM_005294
GPR22	2966	0	0	NM_005295
GPR25	1224	0	0	NM_005298
GPR26	10304	0	0	NM_153442
GPR27	2657	66	2.071074	NM_018971
GPR3	2114	12	0.4732814	NM_005281
GPR31	960	0	0	NM_005299
GPR32	1269	0	0	NM_001506
GPR33	1077	0	0	NM_001197184,NR_036675
GPR34	1928	2	0.08649004	NM_005300,NM_001097579
GPR35	1635	0	0	NM_001195382,NM_001195381,NM_005301
GPR37	3815	13	0.2841136	NM_005302
GPR37L1	2459	0	0	NM_004767
GPR39	2821	0	0	NM_001508
GPR4	3047	85	2.325892	NM_005282
GPR42	1129	1	0.07384977	NM_001348195
GPR45	1725	1	0.04833414	NM_007227
GPR50	2020	0	0	NM_004224
GPR50-AS1	1614	0	0	NR_135300
GPR52	1472	0	0	NM_005684
GPR55	3828	0	0	NM_005683
GPR6	1838	0	0	NM_001286099,NM_005284
GPR61	2823	1	0.02953468	NM_031936
GPR62	2191	2	0.07610808	NM_080865
GPR63	6088	0	0	NM_030784,NM_001143957
GPR65	4522	79	1.456598	NM_003608
GPR68	2814	3	0.08888742	NM_001348437,NM_001177676,NM_003485
GPR75	2159	54	2.085375	NM_006794
GPR75-ASB3	1966	39	1.653957	NM_001164165
GPR78	3552	0	0	NM_080819,NR_045511
GPR82	3349	0	0	NM_080817
GPR83	4282	2	0.03894274	NM_001330345,NM_016540
GPR84	1509	27	1.491824	NM_020370
GPR85	4933	2	0.03380353	NM_001146265,NM_001146266,NM_001146267,NM_018970
GPR87	1519	0	0	NM_023915
GPR88	3465	0	0	NM_022049
GPR89A	2012	109	4.516912	NR_036541,NM_001097612,NM_001097613
GPR89B	2116	12	0.472834	NM_016334
GPRASP1	5879	77	1.092019	NM_014710,NM_001099411,NM_001184727,NM_001099410
GPRASP2	3848	79	1.71173	NM_001004051,NM_001184874,NM_001184876,NM_138437,NM_001184875
GPRC5A	2852	104	3.040374	NM_003979
GPRC5B	2927	773	22.01912	NM_001304771,NM_016235
GPRC5C	2373	129	4.532472	NM_018653,NM_022036
GPRC5D	1038	0	0	NM_018654
GPRC6A	2669	0	0	NM_001286354,NM_148963,NM_001286355
GPRIN1	4208	4	0.07925513	NM_052899
GPRIN2	1823	0	0	NM_014696
GPRIN3	6352	15	0.1968901	NM_198281
GPS1	2090	834	33.27077	NM_001321093,NM_001330539,NM_001330541,NM_212492,NM_001321091,NM_004127,NM_001321092,NM_001321090,NM_001321089
GPS2	1157	514	37.04016	NM_004489
GPSM1	2265	16	0.5889723	NM_001145639,NM_001200003,NM_001145638,NM_015597
GPSM2	3033	329	9.044127	NM_001321039,NM_001321038,NM_013296
GPSM3	1485	247	13.86799	NM_022107,NM_001276501,NM_022107,NM_001276501,NM_001276501,NM_001276501,NM_022107,NM_022107,NM_022107,NM_022107,NM_001276501,NM_001276501,NM_022107,NM_001276501
GPT	1886	134	5.92388	NM_005309
GPT2	3958	1218	25.65752	NM_133443,NM_001142466
GPX1	1430	648	37.78175	NM_001329455,NM_000581,NM_001329503,NM_001329502,NM_201397
GPX2	1293	0	0	NR_138078,NM_002083,NR_046320,NR_046321
GPX3	1787	1168	54.4956	NM_001329790,NM_002084
GPX4	929	1119	100.4286	NM_001039848,NM_001039847,NM_002085
GPX5	1523	0	0	NM_003996,NM_003996,NM_001509,NM_001509,NR_144470,NR_144470
GPX6	1712	0	0	NM_182701
GPX7	1229	32	2.170907	NM_015696
GPX8	3509	12	0.2851287	NM_001008397,NR_131336,NM_001306197,NM_001306198,NR_131340,NR_131338,NR_131337,NM_001306201
GRAMD1A	2822	284	8.390821	NM_001136199,NM_020895,NM_001320034,NM_001320035,NM_001320036
GRAMD1B	7636	27	0.2948092	NM_020716,NM_001330396,NM_001286563,NM_001286564
GRAMD1C	3488	8	0.1912303	NM_017577,NM_001172105
GRAMD2	3292	0	0	NM_001012642
GRAMD3	2822	15	0.4431772	NM_001146319,NM_023927,NM_001146322,NM_001146321,NM_001146320
GRAMD4	4490	148	2.748264	NM_015124
GRAP	2033	2	0.08202302	NM_001330148,NM_006613
GRAP2	3138	10	0.2656991	NM_001291825,NM_004810,NM_001291824,NM_001291826,NM_001291828
GRAPL	967	2	0.1724434	NM_001129778
GRASP	1953	115	4.909516	NM_001271856,NM_181711
GRB10	5032	967	16.02245	NM_001001549,NM_001001550,NM_005311,NM_001001555
GRB14	2387	34	1.187598	NM_001303422,NM_004490
GRB2	3303	616	15.54946	NM_203506,NM_002086
GRB7	2262	23	0.8477706	NM_001242442,NM_001242443,NM_001030002,NM_001330207,NM_005310
GREB1	2347	28	0.9946907	NM_148903,NM_014668,NM_033090
GREB1L	9334	152	1.357747	NM_001142966
GREM1	3928	425	9.021122	NM_001191323,NM_013372,NM_001191322
GREM2	4183	5	0.09966101	NM_022469
GRHL1	3605	15	0.3469198	NM_198182
GRHL2	5229	1	0.015945	NM_001330593,NM_024915
GRHL3	2869	0	0	NM_021180,NM_001195010,NM_198174,NM_198173
GRHPR	1235	592	39.96666	NM_012203
GRIA1	5477	0	0	NM_001258023,NM_001258021,NM_001258020,NM_001258019,NM_001258022,NM_001114183,NM_000827,NR_047578
GRIA2	5754	4	0.05796065	NM_001083620,NM_000826,NM_001083619
GRIA3	989	1	0.08430374	NM_007325,NM_000828,NM_001256743
GRIA4	5508	0	0	NM_001112812,NR_046356,NM_001077243,NM_001077244,NM_000829
GRID1	5849	4	0.05701925	NM_017551
GRID1-AS1	2102	0	0	NR_038986
GRID2	5054	0	0	NM_001510,NM_001286838
GRID2IP	4632	0	0	NM_001145118
GRIFIN	446	0	0	NM_001291784
GRIK1	6017	0	0	NM_001320616,NM_001330993,NM_001330994,NM_001320621,NM_001320618,NM_175611,NM_001320630,NM_000830
GRIK1-AS1	1093	0	0	NR_027021
GRIK1-AS2	1073	2	0.155408	NR_033368
GRIK2	4592	0	0	NM_175768,NM_001166247,NM_021956
GRIK3	9219	0	0	NM_000831
GRIK4	5755	0	0	NM_001282473,NM_014619,NM_001282470
GRIK5	3533	3	0.07079796	NM_001301030,NM_002088
GRIN1	4271	0	0	NM_001185091,NM_000832,NM_007327,NM_001185090,NM_021569
GRIN2A	14449	1	0.005770392	NM_001134408,NM_001134407,NM_000833
GRIN2B	5941	0	0	NM_000834
GRIN2C	4270	1	0.01952609	NM_001278553,NR_103735,NM_000835
GRIN2D	5093	5	0.08185391	NM_000836
GRIN3A	7771	1	0.01072917	NM_133445
GRIN3B	3281	0	0	NM_138690
GRINA	1856	477	21.42809	NM_000837,NM_001009184
GRIP1	5060	15	0.2471632	NM_001178074,NM_021150
GRIP2	7720	401	4.330821	NM_001080423
GRIPAP1	3035	202	5.549269	NM_020137
GRK1	2098	2	0.07948179	NM_002929
GRK2	3444	588	14.23499	NM_001619
GRK3	9055	23	0.2117788	NM_005160
GRK4	2314	9	0.3242816	NM_005307,NM_001004056,NM_001004057,NM_182982
GRK5	2558	122	3.976513	NM_005308
GRK6	2950	248	7.00927	NM_001004105,NM_002082,NM_001004106
GRK6P1	3068	0	0	NR_144554
GRK7	1746	2	0.09550561	NM_139209
GRM1	6672	0	0	NM_001278064,NM_001278066,NM_001278065,NM_001278067
GRM2	3545	2	0.04703887	NR_146059,NM_000839,NM_001349116,NM_001349117
GRM3	4260	1	0.01957192	NM_000840
GRM4	7201	0	0	NM_000841,NM_001256813,NM_001256812,NM_001256811,NM_001256809,NM_001282847
GRM5	7855	0	0	NM_000842,NM_001143831
GRM5-AS1	4821	0	0	NR_049724
GRM6	6141	0	0	NM_000843
GRM7	4239	0	0	NM_000844,NM_181874
GRM7-AS1	430	0	0	NR_046606
GRM7-AS2	510	0	0	NR_131906
GRM7-AS3	483	0	0	NR_110125,NR_110123
GRM8	3559	0	0	NR_028041,NM_001127323,NM_000845
GRN	2346	591	21.00403	NM_002087
GRP	851	0	0	NM_001012512,NM_001012513,NM_002091
GRPEL1	2799	384	11.43856	NM_025196
GRPEL2	4105	42	0.8530594	NM_152407
GRPEL2-AS1	401	0	0	NR_132366
GRPR	2681	0	0	NM_005314
GRSF1	6631	1455	18.29478	NM_001098477,NM_002092
GRTP1	1836	36	1.634831	NM_001286733,NM_024719,NM_001286732
GRTP1-AS1	1563	2	0.1066877	NR_120385,NR_046541
GRWD1	2456	162	5.499583	NM_031485
GRXCR1	992	0	0	NM_001080476
GRXCR2	747	0	0	NM_001080516
GS1-124K5.11	1962	100	4.249561	NR_111973,NR_111977,NR_111978,NR_111979,NR_111976,NR_111974,NR_111975,NR_111972
GS1-124K5.4	742	14	1.57314	NR_134571,NR_134572,NR_134573,NR_134570
