Gene name	max length	read count	rpkm	IDs
DIMT1	2269	1337	11.57552	NM_014473,NM_001348076,NM_001348077
DINO	951	3	0.06197042	NR_144384
DIO1	1861	1	0.01055595	NM_001039715,NM_001324316,NM_001039716,NM_213593,NR_136693,NR_136692,NM_000792
DIO2	6372	85	0.2620516	NM_001324462,NM_001007023,NM_013989,NM_001242503,NM_001242502,NM_000793
DIO2-AS1	1595	0	0	NR_038355
DIO3	2102	30	0.2803705	NM_001362
DIO3OS	3454	9	0.0511875	NR_002770
DIP2A	3045	1946	12.5545	NM_015151,NM_206891,NM_001146116,NM_001146115,NM_206890,NM_206889
DIP2A-IT1	427	0	0	NR_046400
DIP2B	8715	1269	2.860474	NM_173602
DIP2C	7896	2580	6.418836	NM_014974
DIRAS1	3398	2469	14.27386	NM_145173
DIRAS2	4386	97	0.434457	NM_017594
DIRAS3	1973	596	5.93421	NM_004675
DIRC1	1454	19	0.2567042	NM_052952
DIRC2	3337	614	3.614564	NM_032839
DIRC3	3906	37	0.1860858	NR_026597
DIRC3-AS1	1059	1	0.01855016	NR_133642
DIS3	7408	1569	4.160693	NM_014953,NM_001128226,NM_001322349,NM_001322348
DIS3L	3692	691	3.676716	NM_001323937,NM_001143688,NM_133375,NM_001323948,NM_001323946,NM_001323945,NM_001323944,NM_001323943,NM_001323941,NM_001323940,NM_001323939,NM_001323938,NM_001323936
DIS3L2	4002	581	2.851956	NM_001257281,NM_001257282,NM_152383,NR_046476,NR_046477
DISC1	1707	78	0.8976454	NM_001012959,NM_001164544,NM_001164545,NM_001164540,NM_001164546,NM_001164539,NM_001012958,NM_001164547,NM_001164538,NM_001164537,NM_001164548,NM_001164549,NM_001164542,NM_001164550,NM_001164541,NM_001164555,NM_001164556,NM_001164552,NM_001012957,NM_001164551,NM_018662,NM_001164553,NM_001164554
DISC1FP1	774	0	0	NR_104190
DISC1-IT1	734	0	0	NR_126441
DISC2	3892	0	0	NR_002227
DISP1	4924	895	3.570662	NM_032890
DISP2	5031	403	1.5736	NM_033510
DISP3	5214	2	0.007535337	NM_020780
DIXDC1	1945	1873	18.91742	NM_033425,NM_001037954,NM_001278542
DKC1	2576	1248	9.517271	NR_110021,NM_001363,NR_110022,NM_001288747,NR_110023,NM_001142463
DKFZP434A062	4782	5	0.02054018	NR_026964
DKFZP434H168	1909	0	0	NR_026889
DKFZP434I0714	3000	37	0.2422837	NR_033797
DKFZP434K028	936	0	0	NR_026882
DKFZp434L192	1062	1	0.01849776	NR_026929
DKFZp451B082	4931	1	0.003983903	NR_033862
DKFZP586I1420	2745	79	0.5653644	NR_002186
DKFZp686K1684	1656	0	0	NR_033971
DKFZp779M0652	649	3	0.0908072	NR_027134
DKK1	1805	1700	18.50186	NM_012242
DKK2	3637	257	1.388141	NM_014421
DKK3	2760	34707	247.0311	NM_001330220,NM_013253,NM_001018057,NM_015881
DKK4	818	0	0	NM_014420
DKKL1	938	22	0.4607481	NM_014419,NM_001197302,NM_001197301
DLAT	4346	1099	4.967658	NM_001931
DLC1	2454	4295	34.3821	NM_182643,NM_006094,NM_001348084,NM_001316668,NM_001348083,NM_001348082,NM_001348081,NM_001164271,NM_024767
DLD	3469	1913	10.83314	NM_001289750,NM_001289751,NM_000108,NM_001289752
DLEC1	5494	3	0.01072695	NM_001321153,NM_007335,NM_007337
DLEU1	1448	219	2.971114	NR_109973,NR_002605,NR_109974
DLEU1-AS1	731	10	0.2687363	NR_125753
DLEU2	2768	280	1.987173	NR_002612
DLEU2L	1657	58	0.6876211	NR_002771
DLEU7	1368	4	0.05744042	NM_198989,NM_001306135
DLEU7-AS1	1807	1	0.0108714	NR_046551
DLG1	5037	1739	6.782212	NM_001204386,NM_001204387,NM_001204388,NM_004087,NM_001098424,NM_001290983
DLG1-AS1	1702	16	0.1846733	NR_038289
DLG2	7729	123	0.3126263	NM_001300983,NM_001142700,NM_001142702,NM_001142699,NM_001364,NM_001206769
DLG3	5076	1019	3.943631	NM_021120,NM_001166278,NM_020730
DLG3-AS1	401	1	0.04898909	NR_046586,NR_109801
DLG4	4313	2034	9.264356	NR_135527,NM_001365,NM_001321077,NM_001321076,NM_001128827,NM_001321075,NM_001321074
DLG5	7479	4613	12.11668	NM_004747
DLG5-AS1	3014	65	0.4236565	NR_024585
DLGAP1	5314	212	0.7837148	NM_001242765,NM_001242766,NM_001308390,NM_001003809,NM_001242764,NM_004746,NM_001242762,NM_001242761,NM_001242763
DLGAP1-AS1	993	222	4.39185	NR_024101
DLGAP1-AS2	923	28	0.5959366	NR_119377
DLGAP1-AS3	1258	0	0	NR_038895
DLGAP1-AS4	757	0	0	NR_102696
DLGAP1-AS5	3220	0	0	NR_036489
DLGAP2	10090	1	0.00194694	NM_004745,NM_001346810,NR_073397,NM_001277161
DLGAP2-AS1	586	0	0	NR_103863
DLGAP3	3856	2	0.01018912	NM_001080418
DLGAP4	3033	6656	43.11066	NM_183006,NM_014902,NM_001042486
DLGAP4-AS1	1207	0	0	NR_109939
DLGAP5	3084	803	5.114991	NM_014750,NM_001146015
DLK1	4684	25	0.1048496	NM_001317172,NM_003836
DLK2	1929	16	0.1629414	NM_206539,NM_023932,NM_001286656,NM_001286655
DLL1	3310	19	0.1127637	NM_005618
DLL3	2046	7	0.06721035	NM_016941,NM_203486
DLL4	3420	4	0.02297617	NM_019074
DLST	2784	6090	42.97261	NR_045209,NM_001244883,NM_001933,NR_033814
DLSTP1	3012	34	0.2217521	NR_130749
DLX1	2182	8	0.07202429	NM_178120,NM_001038493
DLX2	2304	50	0.4263156	NM_004405
DLX2-AS1	950	0	0	NR_126376
DLX3	2602	150	1.132473	NM_005220
DLX4	2010	6	0.05864067	NM_001934,NM_138281
DLX5	1424	14	0.1931354	NM_005221
DLX6	1875	0	0	NM_005222
DLX6-AS1	1990	0	0	NR_015448
DMAP1	1766	1006	11.19054	NM_001034023,NM_001034024,NM_019100
DMBT1	7683	17	0.04346722	NM_004406,NM_007329,NM_017579,NM_001320644
DMBT1P1	3743	0	0	NR_003570
DMBX1	2884	0	0	NM_172225,NM_147192
DMC1	2281	53	0.4564511	NM_001278208,NR_103474,NM_007068
DMD	14069	192	0.2680907	NM_004018,NM_004010,NM_004011,NM_004012,NM_004013,NM_004014,NM_004015,NM_004016,NM_004017,NM_004009,NM_004019,NM_004020,NM_004021,NM_004022,NM_004023,NM_004006,NM_000109
DMGDH	2402	86	0.7033463	NR_104002,NM_013391,NR_104003
DMKN	1611	893	10.88929	NR_033746,NM_001126059,NM_001126056,NM_001308380,NM_001190347,NM_033317,NM_001126057,NM_001035516,NM_001190349,NM_001126058,NM_001308383,NM_001190348
DMP1	2686	0	0	NM_001079911,NM_004407
DMPK	2510	3859	30.20263	NM_001081562,NM_001288766,NM_001081563,NM_001081560,NM_001288764,NM_004409,NM_001288765
DMRT1	2222	0	0	NM_021951
DMRT2	2374	6	0.04964943	NM_181872,NM_006557,NM_001130865
DMRT3	2180	0	0	NM_021240
DMRTA1	2302	25	0.213343	NM_022160
DMRTA2	3083	1	0.006371918	NM_032110
DMRTB1	1909	0	0	NM_033067
DMRTC1	1100	0	0	NM_033053,NM_033053
DMRTC1B	1100	0	0	NM_001080851,NM_001080851
DMRTC2	1820	0	0	NM_001040283
DMTF1	3684	2147	11.4487	NM_021145,NR_024550,NR_024549,NM_001142327,NM_001142326
DMTN	2597	107	0.8093857	NM_001978,NM_001323387,NM_001323385,NM_001323384,NM_001323383,NM_001302816,NM_001302817,NM_001323382,NM_001114135,NM_001114136,NM_001323381,NM_001114137,NM_001114138,NM_001114139,NM_001323380,NM_001323379,NM_001323378,NM_001323389,NM_001323390,NM_001323388,NM_001323400,NM_001323398,NM_001323391,NM_001323396,NM_001323393,NM_001323392,NM_001323399,NM_001323395,NM_001323397,NM_001323401,NM_001323394
DMWD	3308	2940	17.45925	NM_004943
DMXL1	12785	1353	2.078934	NM_001290321,NM_001349240,NM_001349239,NM_005509,NM_001290322
DMXL2	10596	811	1.503567	NM_001174116,NM_001174117,NM_015263
DNA2	4132	130	0.6180545	NM_001080449,NR_102264
DNAAF1	1736	1	0.01131603	NM_178452,NM_001318756
DNAAF2	2819	465	3.240422	NM_018139,NM_001083908
DNAAF3	2302	9	0.07680348	NM_178837,NM_001256716,NM_001256715,NM_001256714
DNAAF5	3414	1809	10.40923	NR_075098,NM_017802
DNAH1	13110	584	0.8750923	NM_015512
DNAH10	13680	45	0.06462047	NM_207437
DNAH11	13896	61	0.08623504	NM_001277115
DNAH12	9576	9	0.01846299	NM_198564,NM_001291661
DNAH14	13788	219	0.312023	NM_144989,NM_001145154,NM_001373
DNAH17	13723	31	0.04437684	NM_173628
DNAH17-AS1	5163	0	0	NR_102401
DNAH2	14955	1	0.001313582	NM_001303270,NM_020877
DNAH3	12394	1	0.001585011	NM_001347886,NM_017539
DNAH5	15573	7	0.008830179	NM_001369
DNAH6	12795	4	0.006141344	NM_001370
DNAH7	12394	31	0.04913533	NM_018897
DNAH8	14639	2	0.002683875	NM_001206927
DNAH9	3147	0	0	NM_001372,NM_004662
DNAI1	2599	5	0.03779266	NM_012144,NM_001281428
DNAI2	2240	0	0	NM_023036,NM_001172810
DNAJA1	2212	9855	87.5216	NM_001539,NM_001314039
DNAJA1P5	1781	0	0	NR_033424
DNAJA2	3048	2516	16.21584	NM_005880
DNAJA3	2645	1703	12.64832	NM_005147,NM_001286516,NM_001135110
DNAJA4	3186	195	1.202355	NM_001130183,NM_001130182,NM_018602
DNAJB1	2409	10662	86.9452	NM_001313964,NM_001300914,NM_006145
DNAJB11	1691	3516	40.84595	NM_016306
DNAJB12	3198	2909	17.86936	NM_001002762,NM_017626
DNAJB13	1875	1	0.01047713	NM_153614
DNAJB14	710	1012	28.00051	NM_001031723,NM_001278310,NM_001278311
DNAJB2	1974	4368	43.46896	NM_006736,NM_001039550
DNAJB3	1266	0	0	NM_001001394
DNAJB4	3014	1617	10.53927	NM_001317102,NM_001317103,NM_001317100,NM_001317099,NM_001317101,NM_007034
DNAJB5	2798	1273	8.937672	NM_012266,NM_001135004,NM_001135005
DNAJB5-AS1	747	3	0.07889407	NR_109756
DNAJB6	1559	3910	49.26907	NM_058246,NM_005494
DNAJB7	2577	10	0.07623059	NM_145174
DNAJB8	2475	0	0	NM_153330
DNAJB8-AS1	1798	0	0	NR_037890
DNAJB9	2538	1802	13.94784	NM_012328
DNAJC1	2091	1762	16.55372	NM_022365
DNAJC10	6776	9197	26.66346	NR_073365,NM_001271581,NM_018981,NR_073367,NR_073366
DNAJC11	3293	1796	10.71416	NM_018198
DNAJC12	781	96	2.414704	NM_021800,NM_201262
DNAJC13	7547	4765	12.40316	NM_001329126,NM_015268
DNAJC14	3330	1415	8.34749	NM_032364
DNAJC15	2776	1233	8.72544	NM_013238
DNAJC16	6299	866	2.700785	NM_001287811,NM_015291,NR_109898
DNAJC17	1018	362	6.985613	NM_018163
DNAJC18	5102	720	2.772272	NM_152686
DNAJC19	1401	1008	14.13403	NM_001190233,NR_046073,NR_033723,NR_033722,NM_145261,NR_033721
DNAJC2	2053	869	8.315235	NM_014377,NM_001129887
DNAJC21	6112	2244	7.212457	NM_001012339,NM_194283,NM_001348420
DNAJC22	4412	2	0.008905088	NM_024902,NM_001304944
DNAJC24	3000	569	3.72593	NM_181706
DNAJC25	2506	750	5.879277	NM_001015882,NR_037148
DNAJC25-GNG10	1499	1	0.01310515	NM_004125
DNAJC27	4992	174	0.6847285	NM_001198559,NM_016544
DNAJC27-AS1	4674	24	0.100871	NR_034113
DNAJC28	1788	36	0.3955293	NM_001040192,NM_001320746,NM_017833
DNAJC3	5591	2329	8.18321	NM_006260
DNAJC30	2534	979	7.589616	NM_032317
DNAJC3-AS1	2905	21	0.1420093	NR_132117
DNAJC4	1338	1559	22.88936	NM_001307980,NM_005528,NM_001307981
DNAJC5	5293	3303	12.25887	NM_025219
DNAJC5B	1380	0	0	NM_033105
DNAJC5G	1366	0	0	NM_173650,NM_001303128,NM_001303127,NR_130126
DNAJC6	5916	42	0.1394649	NM_001256864,NM_014787,NM_001256865
DNAJC7	2078	2474	23.38826	NR_029431,NM_001144766,NM_003315
DNAJC8	1764	4434	49.37883	NM_014280
DNAJC9	2369	614	5.091515	NM_015190
DNAJC9-AS1	809	40	0.9713041	NR_134460,NR_038373,NR_134458,NR_134459
DNAL1	8570	442	1.013177	NM_031427,NM_001201366
DNAL4	1487	911	12.03514	NM_005740
DNALI1	2649	792	5.873364	NM_003462
DNASE1	3098	186	1.179438	NM_005223
DNASE1L1	3188	2395	14.75812	NM_001009933,NM_001009932,NM_001303620,NM_001009934,NM_006730
DNASE1L2	1326	7	0.1037047	NM_001301680,NM_001374
DNASE1L3	1076	8	0.1460567	NM_001256560,NM_004944
DNASE2	2008	3899	38.14462	NM_001375
DNASE2B	1259	3	0.04681006	NM_058248,NM_021233
DND1	1603	521	6.384809	NM_194249
DNER	3272	60	0.3602315	NM_139072
DNHD1	14864	698	0.9224938	NM_173589,NM_144666
DNLZ	750	749	19.61843	NM_001080849,NR_073565
DNM1	3281	8343	49.95279	NM_001288739,NM_001288738,NM_001288737,NM_004408,NM_001005336
DNM1L	4543	2345	10.14014	NM_005690,NM_012063,NM_001278465,NM_001278464,NM_001278463,NM_001278466,NM_012062,NM_001330380
DNM1P35	3567	9	0.04956592	NR_024595
DNM1P41	4444	206	0.9106194	NR_033787
DNM1P46	3831	33	0.1692176	NR_003260
DNM1P50	1051	13	0.2429877	NR_145478,NR_145478
DNM2	3666	5292	28.35771	NM_004945,NM_001190716,NM_001005362,NM_001005361,NM_001005360
DNM3	2342	133	1.1156	NM_015569,NM_001136127,NM_001278252
DNM3-IT1	391	0	0	NR_046845
DNM3OS	4051	644	3.122967	NR_038397,NR_103486
DNMBP	6440	1247	3.803858	NM_001318326,NM_001318327,NM_015221
DNMBP-AS1	2651	12	0.08892323	NR_024130
DNMT1	5337	3288	12.10259	NM_001130823,NM_001318730,NM_001379,NM_001318731
DNMT3A	4594	609	2.604174	NM_175630,NM_153759,NM_175629,NM_001320892,NM_001320893,NM_022552,NR_135490
DNMT3B	4255	116	0.5355526	NM_006892,NM_175848,NM_001207056,NM_175849,NM_001207055,NM_175850
DNMT3L	1706	0	0	NM_175867,NM_013369
DNPEP	3734	1972	10.37472	NM_012100,NM_001319121,NM_001319120,NM_001319119,NM_001319118,NR_134970,NM_001319122,NM_001319116,NM_001319117
DNPH1	797	1235	30.44054	NM_006443,NM_199184
DNTT	2037	0	0	NM_004088,NM_001017520
DNTTIP1	1290	1031	15.70047	NM_052951
DNTTIP2	2722	1861	13.4308	NM_014597
DOC2A	2066	35	0.3327986	NR_104090,NM_001282062,NM_001282063,NM_001282068,NR_104089,NM_003586
DOC2B	1074	0	0	NM_003585
DOC2GP	434	0	0	NR_033791
DOCK1	6860	3135	8.977536	NM_001380,NM_001290223
DOCK10	7431	764	2.019714	NM_001290263,NM_014689
DOCK11	6638	1561	4.619653	NM_144658
DOCK2	6097	20	0.0644403	NM_004946
DOCK3	8755	172	0.3859366	NM_004947
DOCK4	8336	839	1.977188	NM_014705
DOCK4-AS1	2511	0	0	NR_103806
DOCK5	10217	1321	2.539938	NM_001322810,NM_024940
DOCK6	6400	814	2.498551	NM_020812
DOCK7	7188	3485	9.524418	NM_001271999,NM_033407,NM_001272000,NM_001272001,NM_001272002,NM_001330614
DOCK8	7452	0	0	NM_001193536,NM_001190458,NM_203447
DOCK9	4096	1050	5.035853	NM_015296,NM_001130048,NM_001318849,NM_001130049,NM_001130050
DOCK9-AS1	392	0	0	NR_046663
DOCK9-AS2	1903	54	0.5574407	NR_047482
DOHH	1743	809	9.117901	NM_001145165,NM_031304
DOK1	2521	1773	13.81591	NM_001318866,NM_001381,NM_001318868,NM_001318869,NM_001197260,NM_001318867
DOK2	1784	1	0.01101156	NM_201349,NM_001317800,NM_003974
DOK3	2111	46	0.4280685	NM_001308235,NM_024872,NM_001308236,NM_001144875,NM_001144876
DOK4	2750	1949	13.92268	NM_001330556,NM_018110
DOK5	896	1180	25.87127	NM_018431,NM_177959,NM_001294161
DOK6	8896	151	0.3334463	NM_152721
DOK7	2555	15	0.1153305	NM_001301071,NM_001256896,NM_173660,NM_001164673
DOLK	2204	1573	14.02041	NM_014908
DOLPP1	2047	455	4.366539	NR_072983,NM_020438,NM_001135917
DONSON	2522	401	3.123511	NM_017613
DOPEY1	7995	540	1.326841	NM_015018,NM_001199942
DOPEY2	7679	1294	3.310346	NM_001320714,NM_005128
DOT1L	7436	2307	6.094695	NM_032482
DPAGT1	2142	1478	13.55497	NM_001382
DPCD	927	591	12.52424	NM_015448,NM_001329742,NM_001329743,NM_001329744,NM_001329746,NM_001329745
DPCR1	5285	0	0	NM_080870,NM_080870,NM_080870,NM_080870,NM_080870
DPEP1	1736	0	0	NM_001128141,NM_004413
DPEP2	2255	0	0	NM_001324159,NM_022355,NR_136706
DPEP3	1735	0	0	NM_022357,NM_001129758
DPF1	2359	14	0.1165853	NM_001135155,NM_001135156,NM_004647,NM_001289978
DPF2	3852	2102	10.71989	NM_006268,NM_001330308
DPF3	1166	111	1.870114	NM_012074,NM_001280544,NM_001280543,NM_001280542
DPH1	2576	2560	19.52261	NM_001383,NM_001346575,NM_001346576,NM_001346574,NR_144476,NR_144475,NR_144474
DPH2	2487	536	4.233823	NM_001039589,NM_001384,NM_001319169,NM_001319170,NM_001319171,NM_001319168,NM_001319166,NM_001319167,NM_001319165
DPH3	4065	1551	7.495403	NM_001047434,NM_206831
DPH3P1	1626	55	0.6644861	NM_080750
DPH5	1786	730	8.029438	NM_015958,NM_001077394,NM_001077395
DPH6	2380	101	0.8336584	NM_080650,NM_001141972
DPH6-AS1	1477	33	0.4389117	NR_038251
DPH7	2273	713	6.162172	NM_001346392,NM_001346370,NM_001346371,NM_001346393,NM_001346396,NM_001346395,NM_001346394,NM_001346373,NM_001346387,NM_001346386,NM_001346385,NM_001346384,NM_001346389,NM_001346390,NM_001346383,NM_001346382,NM_001346381,NM_001346380,NM_001346379,NM_001346378,NM_001346376,NM_001346375,NM_001346391,NM_001346374,NM_001346372,NM_138778,NM_001346377,NM_001346388
DPM1	1032	1573	29.94282	NM_003859,NR_133648,NM_001317034,NM_001317035,NM_001317036
DPM2	1546	1134	14.40945	NM_003863
DPM3	517	602	22.8744	NM_153741,NM_018973
DPP10	5829	0	0	NM_020868,NM_001178037,NM_001321908,NM_001321911,NM_001321907,NM_001321906,NM_001321905,NM_001004360,NM_001321909,NM_001178036,NM_001321910,NM_001178034,NM_001321912,NM_001321913,NM_001321914
DPP10-AS1	730	0	0	NR_036580
DPP10-AS3	756	0	0	NR_132105
DPP3	2990	1657	10.88667	NM_005700,NM_130443,NM_001256670
DPP4	3900	21945	110.5388	NM_001935
DPP6	4811	0	0	NM_001936,NM_001039350,NM_001290252,NM_001290253,NM_130797
DPP7	1617	9175	111.4653	NM_013379
DPP8	7445	1094	2.886665	NM_130434,NR_135485,NR_135486,NM_001320876,NM_197960,NM_017743,NM_197961,NM_001320875
DPP9	4269	4385	20.17842	NM_139159
DPP9-AS1	3071	79	0.5053485	NM_001242901
DPPA2	1383	0	0	NM_138815
DPPA2P3	1145	0	0	NR_027764
DPPA3	1076	2	0.03651417	NM_199286
DPPA4	2817	0	0	NM_001348929,NM_001348928,NM_018189
DPPA5	660	1	0.02976458	NM_001025290
DPRX	648	0	0	NM_001012728
DPRXP4	665	2	0.05908158	NR_002221
DPT	1728	4881	55.48924	NM_001937
DPY19L1	4865	1875	7.571155	NM_015283
DPY19L1P1	1901	14	0.1446737	NR_036680
DPY19L1P2	1166	3	0.05054363	NR_132360
DPY19L2	4057	5	0.02421078	NM_173812
DPY19L2P1	2814	0	0	NR_002833
DPY19L2P2	4359	125	0.5633352	NR_003561,NR_027768
DPY19L2P3	1677	24	0.2811395	NR_036482
DPY19L2P4	2018	3	0.0292041	NR_003551
DPY19L3	6002	1425	4.664043	NM_207325,NM_001172774
DPY19L4	6234	1272	4.008335	NM_181787
DPY30	588	1014	33.87695	NM_032574,NM_001321209,NR_135585,NM_001321210,NR_135587
DPYD	4447	2034	8.985196	NM_001160301,NM_000110
DPYD-AS1	533	0	0	NR_046590
DPYD-AS2	817	1	0.02404483	NR_046591
DPYS	2123	2	0.01850648	NM_001385
DPYSL2	4280	13473	61.83926	NM_001197293,NM_001386,NM_001244604
DPYSL3	5480	12363	44.3187	NM_001387,NM_001197294
DPYSL4	2719	47	0.3395724	NM_006426
DPYSL5	5126	0	0	NM_001253724,NM_020134,NM_001253723
DQX1	2634	0	0	NM_133637
DR1	3208	2963	18.14433	NM_001938
DRAIC	1705	4	0.04608709	NR_026979
DRAM1	3543	8220	45.57686	NM_018370
DRAM2	1886	1141	11.88469	NM_178454
DRAP1	1005	11088	216.7359	NM_006442
DRAXIN	1773	43	0.4764348	NM_198545
DRC1	2495	4	0.03149439	NM_145038
DRC3	2136	80	0.7357537	NM_031294,NM_001130092,NM_001130090,NM_001130091
DRC7	2716	0	0	NM_032269,NM_001289162,NM_001289163
DRD1	3373	28	0.1630743	NM_000794
DRD2	2612	22	0.1654601	NM_000795,NM_016574
DRD3	1690	0	0	NM_033663,NM_001282563,NM_000796,NM_001290809
DRD4	1362	33	0.4759711	NM_000797
DRD5	2376	0	0	NM_000798
DRD5P2	2210	0	0	NR_111001
DRG1	1450	1391	18.84529	NM_004147
DRG2	1981	1104	10.94784	NM_001388,NM_001330144
DRGX	955	0	0	NM_001276451
DRICH1	1300	9	0.1360012	NM_016449
DROSHA	5386	1595	5.817523	NM_013235,NM_001100412
DRP2	6835	61	0.1753214	NM_001939,NM_001171184
DSC1	4210	0	0	NM_004948,NM_024421
DSC2	5208	0	0	NM_004949,NM_024422
DSC3	7656	2	0.005131824	NM_024423,NM_001941
DSCAM	7055	0	0	NM_001389,NR_073202,NM_001271534
DSCAM-AS1	1153	0	0	NR_038899,NR_038896,NR_038898,NR_038900
DSCAM-IT1	720	0	0	NR_046774
DSCAML1	6900	0	0	NM_020693
DSCAS	553	0	0	NR_110785
DSCC1	2269	256	2.216405	NM_024094
DSCR10	860	5	0.1142129	NR_027695
DSCR3	3751	2980	15.60677	NM_006052,NM_001331018,NM_001331021,NM_001331022
DSCR4	1098	0	0	NM_005867
DSCR8	459	0	0	NR_026838,NR_026839,NR_026840,NR_026841,NR_026842
DSCR9	1644	3	0.03584785	NR_026719
DSE	4128	3678	17.50313	NR_136520,NM_001322939,NM_001322937,NM_001322944,NM_001322938,NR_136522,NR_136523,NM_001322943,NR_136524,NM_001322940,NM_001080976,NR_136521,NM_001322941,NM_013352
DSEL	9281	2119	4.48518	NM_032160
DSG1	7262	0	0	NM_001942
DSG1-AS1	730	0	0	NR_110789,NR_110788
DSG2	5869	1972	6.600647	NM_001943
DSG2-AS1	1986	4	0.03956621	NR_045216
DSG3	5551	16	0.05662295	NM_001944
DSG4	4628	0	0	NM_177986,NM_001134453
DSN1	2354	464	3.872177	NM_001145316,NM_001145318,NM_001145315,NM_001145317,NM_024918
DSP	7999	357	0.8767509	NM_001319034,NM_004415,NM_001008844
DSPP	4331	0	0	NM_014208
DST	8998	19504	42.58155	NM_183380,NM_001144769,NM_015548,NM_001144770,NM_001723
DSTN	1746	14974	168.4757	NM_006870,NM_001011546
DSTNP2	1105	121	2.151131	NR_033796
DSTYK	7774	1446	3.653991	NM_015375,NM_199462
DTD1	1386	1459	20.6793	NM_001318043,NM_080820
DTD2	2680	346	2.536209	NM_080664
DTHD1	3210	0	0	NM_001170700,NM_001136536
DTL	4471	176	0.7733066	NM_001286229,NM_016448,NM_001286230
DTNA	1733	600	6.80137	NM_001198945,NM_001198943,NM_001198938,NM_001198939,NM_001198944,NM_001391,NM_001198942,NM_032975,NM_032979,NM_032980,NM_032981,NM_001198941,NM_001198940,NM_032978,NM_001390,NM_001128175,NM_001392
DTNB	2433	290	2.341529	NM_001320932,NM_001320933,NM_001320936,NM_183361,NM_001320934,NM_021907,NM_001320935,NM_001320937,NM_033147,NM_033148,NM_001256308,NM_001256304,NM_001256303,NM_183360
DTNBP1	1457	543	7.321229	NM_001271669,NR_036448,NM_032122,NM_001271668,NM_183040,NM_001271667
DTWD1	2622	1664	12.46707	NM_020234,NM_001144955
DTWD2	5834	162	0.5454969	NM_001308081,NM_173666
DTX1	3288	3	0.01792393	NM_004416
DTX2	2699	952	6.929115	NM_001102596,NM_020892,NM_001102595,NM_001102594
DTX2P1-UPK3BP1-PMS2P11	1761	133	1.483666	NR_023383
DTX3	2232	1199	10.55282	NM_001286246,NM_001286245,NM_178502
DTX3L	5767	1454	4.952884	NM_138287
DTX4	5795	86	0.2915337	NM_001300727,NM_015177
DTYMK	1209	1511	24.55172	NM_001320903,NM_001320904,NM_001320905,NR_033255,NM_001320902,NM_001165031,NR_135492,NM_012145
DUBR	1149	317	5.419796	NR_028301,NR_028302
DUOX1	5679	20	0.06918339	NM_175940,NM_017434
DUOX2	6346	4	0.01238237	NM_014080
DUOXA1	2692	1	0.007297409	NM_144565,NM_001276264,NM_001276265,NM_001276267,NM_001276266,NM_001276268
DUOXA2	1438	0	0	NM_207581
DUPD1	663	0	0	NM_001003892
DUS1L	1884	1832	19.10242	NM_022156
DUS2	2245	347	3.036385	NM_001271763,NM_017803,NM_001271762
DUS3L	2111	550	5.118211	NM_001161619,NM_020175
DUS4L	2380	122	1.006993	NM_001270419,NM_181581,NR_073005,NR_073004,NR_073003,NR_073002
DUSP1	2024	95757	929.4023	NM_004417
DUSP10	1688	241	2.804712	NM_007207,NR_111940,NR_111939
DUSP11	1639	1048	12.56105	NM_003584
DUSP12	1274	581	8.958812	NM_007240
DUSP13	1141	0	0	NM_001007272,NM_001007273,NM_001007271,NM_001320842,NM_016364,NM_001320843
DUSP14	1508	3592	46.79277	NM_007026
DUSP15	1732	324	3.67486	NM_001012644,NM_177991,NM_080611,NM_001320478,NM_001320479
DUSP16	6312	791	2.461802	NM_030640
DUSP18	3219	467	2.849966	NM_001304795,NM_001304796,NM_152511,NM_001304794
DUSP19	5212	61	0.229916	NR_135688,NM_001321519,NM_080876,NM_001142314
DUSP2	1685	541	6.307265	NM_004418
DUSP21	886	0	0	NM_022076
DUSP22	3505	1314	7.364632	NM_020185,NR_104475,NR_104473,NR_104474,NM_001286555
DUSP23	718	980	26.813	NM_017823,NM_001319658,NM_001319659
DUSP26	1837	0	0	NM_001305116,NM_001305115,NM_024025
DUSP27	4119	1	0.00476927	NM_001080426
DUSP28	1555	87	1.099088	NM_001033575
DUSP3	4122	2883	13.7398	NM_004090
DUSP4	5621	440	1.53774	NM_057158,NM_001394
DUSP5	2528	7833	60.8688	NM_004419
DUSP5P1	2472	5	0.03973427	NR_002834
DUSP6	2957	8736	58.03701	NM_001946,NM_022652
DUSP7	3233	945	5.742088	NM_001947
DUSP8	4473	79	0.346954	NM_004420
DUSP9	2380	2	0.01650809	NM_001318503,NM_001395
DUT	1830	2340	25.11936	NM_001948,NM_001330286,NM_001025248,NM_001025249
DUX4	1710	5	0.05744042	NM_001293798,NR_137167,NM_001306068
DUXA	3346	0	0	NM_001012729
